skills:[[0, 6, 1], [4, 6, 1], [7, 6, 3]], reward:10.0, epsilon:0.925657071339174
skills:[[1, 7, 1], [2, 2, -1], [-1, 1, 1]], reward:11.1, epsilon:0.9380475594493116
skills:[[7, 7, -1], [1, 7, 7], [-1, 6, 3]], reward:7.0, epsilon:0.9493116395494368
skills:[[4, 0, 7], [-1, 3, 7], [0, 2, 0]], reward:8.4, epsilon:0.9448060075093867
skills:[[4, -1, 6], [6, 5, -1], [3, 1, 4]], reward:20.6, epsilon:0.932415519399249
skills:[[7, -1, -1], [3, 7, 6], [2, 7, 5]], reward:5.5, epsilon:0.927909887359199
skills:[[-1, 5, 2], [3, 6, 3], [1, 1, 2]], reward:11.2, epsilon:0.925657071339174
skills:[[7, 0, 0], [6, 7, -1], [7, -1, 3]], reward:7.5, epsilon:0.9369211514392991
skills:[[-1, 2, 5], [7, 1, 4], [-1, 7, 0]], reward:9.6, epsilon:0.9391739674593241
skills:[[1, 4, -1], [6, 2, 0], [0, 4, 2]], reward:10.3, epsilon:0.9357947434292866
skills:[[1, 5, 1], [6, 0, 1], [2, 6, 1]], reward:8.3, epsilon:0.9245306633291615
skills:[[4, 1, -1], [0, 3, 0], [5, 2, 2]], reward:18.9, epsilon:0.9290362953692115
skills:[[3, 6, 4], [1, 1, 0], [1, 4, 3]], reward:17.3, epsilon:0.9222778473091364
skills:[[1, 1, 2], [1, 7, 2], [3, 2, 2]], reward:8.1, epsilon:0.9143929912390488
skills:[[5, 4, 3], [-1, 7, 6], [7, 4, 4]], reward:8.8, epsilon:0.9188986232790989
skills:[[3, 7, 5], [7, -1, 7], [5, 4, 6]], reward:6.1, epsilon:0.9200250312891114
skills:[[2, 1, 3], [6, 3, 5], [2, -1, 3]], reward:8.4, epsilon:0.9234042553191489
skills:[[6, 5, 2], [-1, -1, 5], [7, 6, 6]], reward:8.2, epsilon:0.9143929912390488
skills:[[5, 2, -1], [4, 0, -1], [1, -1, 4]], reward:17.9, epsilon:0.9211514392991239
skills:[[7, 3, 7], [3, 1, 5], [5, 5, 4]], reward:5.1, epsilon:0.9234042553191489
skills:[[2, -1, -1], [1, 7, -1], [3, 1, 4]], reward:14.6, epsilon:0.9031289111389237
skills:[[-1, 1, 1], [0, 1, 0], [1, 1, 5]], reward:34.9, epsilon:0.9222778473091364
skills:[[3, 2, 3], [2, -1, 3], [6, -1, 2]], reward:6.8, epsilon:0.9155193992490613
skills:[[3, 5, 7], [-1, 0, 0], [4, 1, 3]], reward:25.8, epsilon:0.9031289111389237
skills:[[5, 3, 4], [1, 5, 6], [1, 6, 4]], reward:10.4, epsilon:0.9020025031289112
skills:[[3, 5, 0], [0, 5, 4], [-1, -1, 4]], reward:10.7, epsilon:0.9042553191489362
skills:[[1, 2, 3], [2, 7, 2], [4, 6, 6]], reward:5.5, epsilon:0.9166458072590739
skills:[[6, 1, 4], [4, 5, 7], [0, 2, 5]], reward:10.5, epsilon:0.8997496871088861
skills:[[0, 2, -1], [4, 4, 4], [0, -1, -1]], reward:7.9, epsilon:0.9076345431789737
skills:[[0, 2, 4], [0, 1, 0], [3, 4, 0]], reward:23.8, epsilon:0.8997496871088861
skills:[[6, 1, 0], [0, 6, -1], [4, 4, 2]], reward:8.3, epsilon:0.9065081351689612
skills:[[1, 4, 3], [0, -1, 0], [5, 0, 4]], reward:28.6, epsilon:0.9031289111389237
skills:[[5, 2, 0], [2, 4, 3], [6, 5, 2]], reward:10.3, epsilon:0.9076345431789737
skills:[[1, -1, 3], [7, 3, 0], [2, 7, 0]], reward:14.3, epsilon:0.9087609511889863
skills:[[6, 1, 6], [-1, 1, 0], [0, 4, 3]], reward:11.9, epsilon:0.8974968710888611
skills:[[6, 4, 5], [3, 2, 2], [0, 5, 4]], reward:5.2, epsilon:0.9087609511889863
skills:[[7, 7, 3], [2, 7, 1], [4, 2, 5]], reward:8.0, epsilon:0.9121401752190238
skills:[[2, 5, 1], [3, 7, 4], [-1, 1, 3]], reward:11.4, epsilon:0.8918648310387984
skills:[[7, 0, 0], [0, 4, -1], [6, 6, 6]], reward:9.5, epsilon:0.8839799749687108
skills:[[6, 1, 1], [4, 1, -1], [0, 0, 1]], reward:15.8, epsilon:0.8828535669586983
skills:[[2, 0, 6], [0, 2, 5], [-1, 6, 0]], reward:9.3, epsilon:0.8986232790988736
skills:[[1, -1, 0], [2, 4, 7], [2, 2, 2]], reward:13.5, epsilon:0.8941176470588235
skills:[[-1, -1, 2], [4, 5, 4], [1, 4, 5]], reward:8.6, epsilon:0.8918648310387984
skills:[[4, -1, 6], [-1, 6, 6], [4, 1, 2]], reward:9.5, epsilon:0.8963704630788485
skills:[[7, 4, 1], [3, 1, 6], [7, 0, 6]], reward:12.3, epsilon:0.8772215269086358
skills:[[5, 1, 6], [3, 3, 2], [7, 1, 0]], reward:8.0, epsilon:0.8806007509386733
skills:[[3, 5, 2], [-1, 4, 1], [0, 1, 1]], reward:41.6, epsilon:0.8941176470588235
skills:[[5, 0, 5], [1, 6, -1], [3, 0, 1]], reward:11.5, epsilon:0.8817271589486858
skills:[[4, 0, 0], [6, 6, 4], [4, 3, 6]], reward:9.9, epsilon:0.8738423028785982
skills:[[-1, 7, 5], [7, 7, 2], [6, 1, 4]], reward:10.2, epsilon:0.8862327909887359
skills:[[1, 4, 0], [0, 2, -1], [-1, 2, 1]], reward:9.8, epsilon:0.8873591989987484
skills:[[7, 3, 7], [6, -1, 0], [6, 4, 7]], reward:8.2, epsilon:0.8851063829787233
skills:[[1, 3, 0], [0, 0, 7], [7, 7, 4]], reward:23.0, epsilon:0.8896120150187734
skills:[[7, -1, 5], [1, 3, 7], [0, 7, 7]], reward:7.9, epsilon:0.8772215269086358
skills:[[5, 5, 3], [4, 7, 2], [1, 0, 2]], reward:12.2, epsilon:0.8851063829787233
skills:[[1, 2, 7], [4, 1, 6], [5, 2, 4]], reward:8.9, epsilon:0.8727158948685857
skills:[[-1, 4, 7], [0, 2, 4], [0, -1, 2]], reward:8.3, epsilon:0.8648310387984981
skills:[[6, 5, -1], [3, -1, 4], [6, 2, 7]], reward:11.7, epsilon:0.8704630788485607
skills:[[5, 5, 1], [0, 7, 6], [5, 4, 5]], reward:7.0, epsilon:0.8760951188986232
skills:[[0, 4, 0], [4, 6, 3], [3, 4, 2]], reward:10.1, epsilon:0.8806007509386733
skills:[[2, 4, 0], [-1, 5, 4], [-1, 4, 3]], reward:10.8, epsilon:0.8591989987484355
skills:[[0, 1, 1], [0, -1, -1], [7, 3, 7]], reward:15.6, epsilon:0.8760951188986232
skills:[[4, 7, -1], [5, 0, 0], [-1, -1, 1]], reward:7.8, epsilon:0.8715894868585732
skills:[[4, 2, 7], [6, 0, 3], [6, 6, 0]], reward:8.1, epsilon:0.8648310387984981
skills:[[0, -1, 5], [-1, 3, 1], [7, 5, 1]], reward:10.2, epsilon:0.8682102628285356
skills:[[0, -1, 2], [5, 3, 5], [5, 3, 2]], reward:7.8, epsilon:0.8659574468085106
skills:[[0, 7, 0], [2, 4, 4], [7, 4, 6]], reward:8.6, epsilon:0.8704630788485607
skills:[[5, 5, 5], [-1, 1, 3], [7, 0, -1]], reward:13.5, epsilon:0.8682102628285356
skills:[[0, 2, 2], [3, 2, 2], [3, 7, 2]], reward:11.1, epsilon:0.8569461827284105
skills:[[4, 0, 6], [1, 1, 4], [2, 3, -1]], reward:10.4, epsilon:0.8659574468085106
skills:[[5, -1, 1], [5, 6, 2], [1, 5, 4]], reward:3.7, epsilon:0.853566958698373
skills:[[4, -1, -1], [7, 5, 2], [1, -1, 4]], reward:13.3, epsilon:0.8434292866082603
skills:[[5, 0, 4], [2, 7, 5], [7, 4, 3]], reward:7.3, epsilon:0.8546933667083855
skills:[[-1, 2, 1], [1, 2, 2], [5, 4, 6]], reward:10.3, epsilon:0.8524405506883604
skills:[[5, 2, 0], [0, 4, 2], [0, -1, -1]], reward:7.3, epsilon:0.858072590738423
skills:[[7, 6, 1], [0, 2, 0], [1, 3, 5]], reward:10.1, epsilon:0.8468085106382979
skills:[[6, 1, 2], [1, 3, 0], [5, 0, 6]], reward:9.6, epsilon:0.8513141426783479
skills:[[1, 7, 3], [5, 6, 4], [2, 5, 1]], reward:10.9, epsilon:0.8377972465581978
skills:[[1, 0, -1], [7, 2, 7], [3, 4, 0]], reward:12.0, epsilon:0.8389236545682103
skills:[[4, 2, 7], [7, 7, 6], [0, -1, 2]], reward:8.2, epsilon:0.853566958698373
skills:[[0, 6, 6], [0, -1, 2], [2, 4, 1]], reward:8.1, epsilon:0.8591989987484355
skills:[[3, 0, 7], [0, 5, 6], [6, 6, -1]], reward:8.9, epsilon:0.853566958698373
skills:[[4, 1, 4], [6, 0, 1], [5, 2, 7]], reward:12.2, epsilon:0.858072590738423
skills:[[4, 5, 1], [4, 7, 5], [1, -1, 2]], reward:9.2, epsilon:0.8490613266583229
skills:[[5, -1, 7], [4, 0, 4], [4, 0, -1]], reward:11.7, epsilon:0.8423028785982478
skills:[[2, 0, 6], [-1, -1, 4], [-1, -1, 4]], reward:7.5, epsilon:0.8411764705882353
skills:[[1, 5, 6], [4, 4, 4], [-1, 2, 2]], reward:9.3, epsilon:0.8400500625782228
skills:[[4, -1, 6], [-1, 1, 2], [-1, 6, 7]], reward:9.4, epsilon:0.8479349186483104
skills:[[3, 1, 2], [7, 7, 4], [4, 1, 2]], reward:9.5, epsilon:0.8468085106382979
skills:[[-1, 3, 2], [7, 6, 6], [2, 0, -1]], reward:7.2, epsilon:0.8400500625782228
skills:[[7, 6, 4], [-1, 6, 5], [-1, -1, 0]], reward:6.6, epsilon:0.8310387984981227
skills:[[3, 4, 0], [7, 0, 4], [4, 4, 1]], reward:13.7, epsilon:0.827659574468085
skills:[[4, 2, 2], [4, 3, 7], [0, 7, 4]], reward:7.9, epsilon:0.8411764705882353
skills:[[5, 3, 3], [4, 2, 7], [0, 7, 0]], reward:10.3, epsilon:0.8377972465581978
skills:[[2, 4, 7], [6, 5, 6], [7, 1, 4]], reward:10.7, epsilon:0.827659574468085
skills:[[4, 6, -1], [4, 3, 2], [2, 0, 1]], reward:9.7, epsilon:0.8344180225281602
skills:[[5, 4, -1], [6, 5, 1], [1, 2, 1]], reward:8.8, epsilon:0.8265331664580726
skills:[[0, 6, 0], [7, 7, 6], [7, 7, -1]], reward:8.6, epsilon:0.8344180225281602
skills:[[3, 2, 1], [-1, 7, 1], [1, 5, 5]], reward:9.0, epsilon:0.8321652065081352
skills:[[0, 3, 5], [1, 4, 5], [0, 7, 1]], reward:8.0, epsilon:0.8197747183979975
skills:[[1, 2, 5], [3, 2, -1], [2, 1, 7]], reward:8.5, epsilon:0.823153942428035
skills:[[1, 6, 4], [1, 3, 5], [0, 1, -1]], reward:14.9, epsilon:0.8299123904881102
skills:[[4, 5, 3], [3, 0, -1], [7, 1, 6]], reward:10.1, epsilon:0.823153942428035
skills:[[7, 7, 7], [6, 6, 1], [4, 3, 0]], reward:9.3, epsilon:0.8130162703379225
skills:[[2, -1, 0], [-1, 1, 7], [7, 3, -1]], reward:8.0, epsilon:0.8209011264080099
skills:[[2, 1, 4], [0, 0, -1], [1, 3, 7]], reward:10.4, epsilon:0.8299123904881102
skills:[[-1, 3, -1], [4, 7, 5], [2, 2, 5]], reward:11.2, epsilon:0.8197747183979975
skills:[[7, 0, 0], [7, 0, -1], [4, 5, 3]], reward:8.2, epsilon:0.8163954943679599
skills:[[7, 2, 4], [4, 7, 7], [5, 4, 7]], reward:8.4, epsilon:0.8152690863579475
skills:[[5, 3, 5], [5, -1, 6], [0, 1, 4]], reward:16.9, epsilon:0.8130162703379225
skills:[[3, -1, 2], [1, 3, 4], [6, 0, -1]], reward:18.1, epsilon:0.8175219023779725
skills:[[5, 1, 2], [0, 1, 1], [2, 0, 4]], reward:20.9, epsilon:0.8152690863579475
skills:[[5, 0, 1], [-1, -1, 3], [4, 1, 4]], reward:15.4, epsilon:0.8017521902377972
skills:[[5, 1, -1], [0, 3, -1], [2, 3, 4]], reward:8.9, epsilon:0.8017521902377972
skills:[[5, 0, 7], [1, 0, 7], [3, 3, 4]], reward:8.2, epsilon:0.7972465581977471
skills:[[4, 6, 3], [-1, 6, 6], [1, 0, 3]], reward:17.4, epsilon:0.8118898623279098
skills:[[-1, 7, 7], [5, 1, 1], [-1, 6, 1]], reward:7.0, epsilon:0.8028785982478097
skills:[[3, 1, 6], [7, 4, 3], [4, 0, 1]], reward:11.9, epsilon:0.8107634543178974
skills:[[5, 0, -1], [6, 6, 7], [1, 7, 4]], reward:10.8, epsilon:0.7927409261576971
skills:[[-1, 5, 2], [4, 1, 1], [6, 7, 3]], reward:8.2, epsilon:0.8096370463078848
skills:[[-1, 1, 5], [4, 4, 1], [6, 0, 2]], reward:11.1, epsilon:0.8118898623279098
skills:[[5, 7, 5], [7, 7, 2], [3, 6, 0]], reward:8.0, epsilon:0.7938673341677096
skills:[[5, 0, 0], [7, 7, 7], [7, 2, 0]], reward:6.7, epsilon:0.8062578222778473
skills:[[5, 1, 4], [0, 1, 3], [1, 7, 4]], reward:10.1, epsilon:0.8085106382978723
skills:[[4, 3, 6], [6, 5, 5], [4, -1, 6]], reward:9.2, epsilon:0.788235294117647
skills:[[5, 1, 4], [0, -1, -1], [7, 1, 2]], reward:10.2, epsilon:0.7927409261576971
skills:[[0, -1, -1], [4, -1, 3], [7, 5, 2]], reward:9.7, epsilon:0.7994993742177722
skills:[[3, 1, 1], [7, 1, 5], [2, 4, 4]], reward:18.5, epsilon:0.8017521902377972
skills:[[-1, 3, 6], [4, 1, 0], [6, 1, 3]], reward:12.1, epsilon:0.8062578222778473
skills:[[6, 1, -1], [3, 4, 0], [7, 5, 2]], reward:10.5, epsilon:0.7961201501877346
skills:[[1, 2, 3], [2, 4, 3], [-1, 7, 1]], reward:8.3, epsilon:0.7983729662077597
skills:[[7, 0, 4], [-1, -1, 7], [4, 6, 4]], reward:7.8, epsilon:0.7972465581977471
skills:[[4, -1, -1], [-1, 0, 1], [2, -1, -1]], reward:16.8, epsilon:0.7871088861076345
skills:[[-1, 1, 0], [6, 7, -1], [4, 7, 0]], reward:15.4, epsilon:0.7904881101376721
skills:[[3, -1, 7], [7, 6, -1], [0, 1, 1]], reward:15.1, epsilon:0.7702127659574468
skills:[[7, 6, 2], [-1, 7, -1], [6, 6, 1]], reward:9.5, epsilon:0.7780976220275344
skills:[[5, 0, 7], [0, 0, 1], [0, 6, 4]], reward:18.9, epsilon:0.788235294117647
skills:[[7, 5, 1], [4, 7, 1], [2, 1, 7]], reward:10.6, epsilon:0.7735919899874844
skills:[[5, 0, 2], [2, 4, 2], [2, 6, 0]], reward:7.9, epsilon:0.7724655819774718
skills:[[0, 2, 4], [-1, 4, 3], [4, 6, 5]], reward:10.4, epsilon:0.7848560700876095
skills:[[6, -1, -1], [-1, 2, 7], [0, 5, 1]], reward:6.7, epsilon:0.7668335419274093
skills:[[-1, 2, 2], [1, 7, 2], [0, 5, 5]], reward:7.4, epsilon:0.781476846057572
skills:[[2, -1, -1], [6, 1, -1], [-1, 5, 0]], reward:8.1, epsilon:0.7702127659574468
skills:[[4, 0, -1], [-1, 4, 5], [0, 4, 7]], reward:8.4, epsilon:0.7645807259073842
skills:[[4, -1, 5], [4, -1, -1], [0, 7, 4]], reward:9.2, epsilon:0.7724655819774718
skills:[[1, 0, 1], [2, 0, 6], [2, 4, 1]], reward:18.8, epsilon:0.781476846057572
skills:[[5, 7, -1], [5, 7, 2], [2, 2, 7]], reward:8.3, epsilon:0.7848560700876095
skills:[[5, 4, 3], [-1, 4, -1], [1, 4, 0]], reward:9.1, epsilon:0.7780976220275344
skills:[[-1, 1, 3], [3, 7, 4], [5, -1, 5]], reward:9.6, epsilon:0.781476846057572
skills:[[5, 0, 5], [4, -1, 2], [2, 6, 0]], reward:6.0, epsilon:0.7747183979974969
skills:[[6, 1, 4], [7, 4, 1], [0, 5, 7]], reward:11.9, epsilon:0.7657071339173968
skills:[[6, -1, -1], [4, 4, 1], [5, 4, 1]], reward:12.0, epsilon:0.7668335419274093
skills:[[3, 2, -1], [0, 7, 2], [5, 6, -1]], reward:8.9, epsilon:0.7702127659574468
skills:[[5, 0, 2], [3, 2, -1], [-1, 1, 2]], reward:7.2, epsilon:0.7612015018773467
skills:[[5, 0, 2], [7, -1, 3], [1, 6, 3]], reward:11.5, epsilon:0.7702127659574468
skills:[[-1, 1, 3], [1, -1, 1], [1, 1, -1]], reward:-1.0, epsilon:0.7341677096370463
skills:[[7, 4, 1], [4, 1, 4], [3, 1, 3]], reward:11.7, epsilon:0.781476846057572
skills:[[3, 7, 3], [5, 4, 3], [1, 5, 1]], reward:7.6, epsilon:0.7555694618272841
skills:[[5, -1, 7], [3, -1, 1], [0, 7, 1]], reward:10.5, epsilon:0.7510638297872341
skills:[[5, 3, 1], [4, 6, 4], [-1, 5, 6]], reward:7.0, epsilon:0.748811013767209
skills:[[2, 0, 7], [6, 5, 1], [3, 4, 3]], reward:7.6, epsilon:0.7476846057571964
skills:[[-1, 0, 5], [5, 6, 2], [6, 4, 1]], reward:9.7, epsilon:0.7612015018773467
skills:[[7, 1, 1], [3, 0, 1], [4, 0, 5]], reward:11.3, epsilon:0.7634543178973717
skills:[[5, -1, 7], [7, 7, 1], [3, 6, 1]], reward:10.1, epsilon:0.7521902377972465
skills:[[5, 0, -1], [5, 7, 5], [7, 3, 4]], reward:7.7, epsilon:0.7578222778473092
skills:[[-1, -1, 3], [2, 3, 4], [0, 0, 3]], reward:11.2, epsilon:0.7589486858573217
skills:[[1, 2, -1], [4, 0, 3], [7, 7, 0]], reward:8.9, epsilon:0.7431789737171464
skills:[[5, 1, 4], [1, 0, -1], [3, 6, 7]], reward:15.4, epsilon:0.7499374217772214
skills:[[5, -1, 7], [2, 1, 7], [5, 1, 1]], reward:8.2, epsilon:0.748811013767209
skills:[[6, 1, 7], [0, 2, 7], [-1, 0, 0]], reward:10.1, epsilon:0.7555694618272841
skills:[[4, 6, 5], [-1, 0, 5], [2, 5, 1]], reward:7.5, epsilon:0.7375469336670839
skills:[[0, 1, 1], [3, 2, 1], [-1, -1, -1]], reward:19.5, epsilon:0.7589486858573217
skills:[[0, -1, 5], [-1, 2, 7], [-1, 2, 7]], reward:-1.0, epsilon:0.7127659574468085
skills:[[7, 1, 1], [5, 4, 4], [1, 0, 7]], reward:9.3, epsilon:0.7578222778473092
skills:[[1, 3, 7], [0, -1, 4], [7, 0, 7]], reward:9.4, epsilon:0.7476846057571964
skills:[[7, 5, 4], [4, 1, 2], [5, 0, 3]], reward:8.7, epsilon:0.7386733416770963
skills:[[1, 3, 5], [6, 6, 0], [2, 6, 7]], reward:10.1, epsilon:0.7454317897371714
skills:[[5, 7, 0], [0, 0, 1], [-1, 0, 7]], reward:20.0, epsilon:0.7364205256570713
skills:[[0, -1, -1], [7, 1, -1], [0, 3, 5]], reward:9.5, epsilon:0.7397997496871089
skills:[[3, 6, 3], [4, -1, 6], [2, 1, 6]], reward:7.8, epsilon:0.7341677096370463
skills:[[-1, 7, 6], [3, 6, 0], [5, -1, 4]], reward:6.9, epsilon:0.742052565707134
skills:[[5, 3, 5], [5, 5, 6], [2, 0, 0]], reward:7.4, epsilon:0.7296620775969962
skills:[[2, -1, -1], [1, 3, 7], [7, 5, 7]], reward:9.4, epsilon:0.7431789737171464
skills:[[5, 0, -1], [4, 0, 1], [4, 4, -1]], reward:12.3, epsilon:0.742052565707134
skills:[[5, 5, 0], [1, 1, -1], [6, 1, 6]], reward:9.0, epsilon:0.7386733416770963
skills:[[3, 2, -1], [3, 0, -1], [3, -1, 2]], reward:-1.0, epsilon:0.6992490613266583
skills:[[3, 2, 0], [6, 2, -1], [-1, 4, -1]], reward:8.3, epsilon:0.7229036295369211
skills:[[5, 0, -1], [2, 3, 7], [1, 1, 4]], reward:12.2, epsilon:0.7240300375469336
skills:[[4, 4, -1], [5, 0, 7], [-1, 1, 6]], reward:10.0, epsilon:0.7307884856070088
skills:[[6, 1, 4], [4, -1, 0], [1, 0, 4]], reward:10.5, epsilon:0.7217772215269086
skills:[[5, 4, 5], [4, -1, 5], [5, 3, 2]], reward:7.9, epsilon:0.7229036295369211
skills:[[0, 2, 2], [4, 4, 1], [4, 7, 7]], reward:11.4, epsilon:0.7217772215269086
skills:[[3, 6, 1], [1, 3, 1], [-1, 4, 7]], reward:12.0, epsilon:0.7240300375469336
skills:[[6, 7, 5], [5, 7, -1], [5, 7, 5]], reward:6.7, epsilon:0.7229036295369211
skills:[[5, 5, 0], [-1, 5, 3], [1, 7, 1]], reward:7.5, epsilon:0.7307884856070088
skills:[[2, 6, 5], [4, 6, 6], [2, 5, -1]], reward:6.9, epsilon:0.7217772215269086
skills:[[3, 5, 1], [-1, 1, 1], [6, 7, 4]], reward:7.7, epsilon:0.716145181476846
skills:[[0, 4, 6], [0, -1, 4], [4, 7, 4]], reward:7.4, epsilon:0.7206508135168961
skills:[[1, 3, 5], [6, 5, 5], [2, 4, 0]], reward:10.6, epsilon:0.7172715894868585
skills:[[6, 4, 7], [0, 5, 4], [7, -1, 4]], reward:8.4, epsilon:0.7206508135168961
skills:[[1, 6, 3], [3, -1, -1], [7, 7, 5]], reward:9.7, epsilon:0.711639549436796
skills:[[2, 7, 2], [1, -1, -1], [-1, -1, 2]], reward:6.9, epsilon:0.718397997496871
skills:[[4, 2, 0], [1, -1, 7], [5, -1, 7]], reward:8.2, epsilon:0.6969962453066333
skills:[[-1, 1, 0], [7, 4, 7], [3, 4, 1]], reward:15.3, epsilon:0.7127659574468085
skills:[[-1, 2, 1], [4, 0, 2], [1, 2, 2]], reward:10.1, epsilon:0.7105131414267835
skills:[[-1, 4, 4], [-1, 1, 0], [1, 0, 5]], reward:24.2, epsilon:0.6958698372966208
skills:[[5, 0, 2], [6, 5, -1], [1, -1, 0]], reward:18.4, epsilon:0.6879849812265331
skills:[[0, 4, 3], [5, 7, -1], [6, 3, -1]], reward:10.8, epsilon:0.6924906132665831
skills:[[4, 5, 5], [-1, 1, 3], [3, -1, 6]], reward:8.0, epsilon:0.6924906132665831
skills:[[6, 2, -1], [6, 5, 4], [0, 4, 0]], reward:9.0, epsilon:0.6902377972465581
skills:[[0, 3, 5], [2, 4, 3], [7, 1, 3]], reward:11.4, epsilon:0.7037546933667084
skills:[[3, 4, -1], [7, 4, 1], [6, 5, 3]], reward:8.7, epsilon:0.7048811013767209
skills:[[7, 1, -1], [3, 3, 7], [4, 3, 2]], reward:9.4, epsilon:0.7071339173967459
skills:[[2, 5, 1], [1, 1, 3], [3, 3, 1]], reward:13.1, epsilon:0.7071339173967459
skills:[[4, 0, -1], [5, 7, 7], [4, 5, 1]], reward:15.9, epsilon:0.685732165206508
skills:[[-1, 3, 1], [1, 1, 5], [3, 6, -1]], reward:7.5, epsilon:0.7048811013767209
skills:[[4, 0, 2], [3, 0, 6], [1, 1, -1]], reward:9.8, epsilon:0.7037546933667084
skills:[[4, 5, 5], [4, 7, 3], [2, 2, 5]], reward:7.7, epsilon:0.6981226533166458
skills:[[6, 5, 5], [5, 0, 2], [1, 1, 7]], reward:7.0, epsilon:0.7071339173967459
skills:[[1, 3, 1], [4, 1, 6], [1, 2, 7]], reward:9.9, epsilon:0.6846057571964956
skills:[[0, 2, 6], [0, 5, 4], [4, -1, 2]], reward:8.2, epsilon:0.6924906132665831
skills:[[7, 3, 5], [4, 2, 5], [-1, 5, 5]], reward:12.2, epsilon:0.6879849812265331
skills:[[-1, 1, 6], [5, -1, 1], [4, 5, 0]], reward:8.3, epsilon:0.6924906132665831
skills:[[6, -1, 0], [0, 3, 0], [0, 2, 3]], reward:7.1, epsilon:0.6947434292866083
skills:[[7, 6, 1], [1, 1, 1], [5, 5, 0]], reward:8.8, epsilon:0.7026282853566959
skills:[[0, 4, 6], [2, 4, 0], [3, 4, 4]], reward:7.6, epsilon:0.6891113892365457
skills:[[5, 7, 0], [5, 7, 5], [-1, 7, 6]], reward:10.3, epsilon:0.6801001251564456
skills:[[-1, 0, 7], [6, 3, 1], [1, 7, 6]], reward:9.4, epsilon:0.6868585732165207
skills:[[3, 1, 1], [7, 0, 1], [0, 0, 1]], reward:12.5, epsilon:0.6710888610763455
skills:[[-1, -1, -1], [-1, 6, 6], [3, 3, 0]], reward:10.7, epsilon:0.6710888610763455
skills:[[-1, 5, 1], [0, 1, 0], [3, 6, 3]], reward:15.9, epsilon:0.6710888610763455
skills:[[6, -1, -1], [6, 6, 2], [4, 0, -1]], reward:9.8, epsilon:0.6699624530663328
skills:[[6, 2, 1], [-1, 1, 7], [1, 3, -1]], reward:10.1, epsilon:0.6710888610763455
skills:[[4, -1, 0], [3, -1, -1], [2, -1, 2]], reward:9.7, epsilon:0.681226533166458
skills:[[0, 3, 0], [0, 6, 2], [-1, 1, 1]], reward:10.8, epsilon:0.681226533166458
skills:[[3, 1, 0], [-1, 2, 7], [4, 0, 0]], reward:23.1, epsilon:0.6801001251564456
skills:[[0, 7, 7], [-1, 6, 6], [6, 1, 4]], reward:13.2, epsilon:0.6846057571964956
skills:[[4, 5, 5], [5, 6, 1], [4, 0, 6]], reward:5.0, epsilon:0.6609511889862327
skills:[[7, 6, 7], [6, 7, 6], [3, 6, 6]], reward:10.8, epsilon:0.6688360450563204
skills:[[-1, 6, 1], [1, 2, 4], [-1, 1, 1]], reward:8.1, epsilon:0.6586983729662077
skills:[[0, 2, 4], [0, 7, 3], [1, 6, 1]], reward:7.6, epsilon:0.6699624530663328
skills:[[-1, 3, 1], [-1, 5, 3], [5, 1, 3]], reward:10.7, epsilon:0.6609511889862327
skills:[[3, 1, 7], [6, 1, 4], [6, 0, 1]], reward:11.5, epsilon:0.6688360450563204
skills:[[-1, 6, 1], [1, 1, 6], [1, 5, 6]], reward:9.6, epsilon:0.6778473091364206
skills:[[-1, 6, 1], [1, 1, 2], [1, -1, 1]], reward:10.4, epsilon:0.6508135168961201
skills:[[0, 0, 2], [3, 3, 6], [7, 7, 7]], reward:9.4, epsilon:0.6677096370463078
skills:[[-1, 1, 0], [7, 2, 3], [1, 1, 0]], reward:15.5, epsilon:0.6564455569461827
skills:[[-1, 1, 1], [-1, 1, 2], [1, 4, 1]], reward:13.9, epsilon:0.6564455569461827
skills:[[4, 6, 1], [-1, 5, 0], [3, 4, 3]], reward:9.8, epsilon:0.6632040050062578
skills:[[1, 1, 5], [1, 7, 3], [3, 3, 3]], reward:9.1, epsilon:0.6665832290362954
skills:[[3, 6, 2], [-1, 3, 7], [4, 5, 1]], reward:8.8, epsilon:0.64630788485607
skills:[[7, 0, 5], [5, 3, 0], [1, 1, 3]], reward:16.8, epsilon:0.6451814768460575
skills:[[-1, 1, 6], [5, 4, 2], [1, 0, 2]], reward:9.8, epsilon:0.6632040050062578
skills:[[6, -1, 1], [-1, 4, 1], [-1, 4, 6]], reward:8.8, epsilon:0.6530663329161451
skills:[[2, 0, 7], [6, 6, 3], [4, -1, 4]], reward:8.4, epsilon:0.6586983729662077
skills:[[-1, 5, 7], [1, 7, 6], [6, 7, 5]], reward:9.1, epsilon:0.6496871088861076
skills:[[2, 2, -1], [7, 4, 1], [1, 0, 7]], reward:10.5, epsilon:0.6451814768460575
skills:[[6, -1, 3], [-1, 0, 5], [3, 2, -1]], reward:7.7, epsilon:0.6553191489361702
skills:[[-1, -1, -1], [1, 1, 1], [1, 0, 0]], reward:16.8, epsilon:0.6530663329161451
skills:[[2, -1, -1], [-1, 0, 7], [4, 5, 1]], reward:7.9, epsilon:0.6508135168961201
skills:[[7, 6, 1], [4, 1, 4], [-1, 4, -1]], reward:13.5, epsilon:0.6586983729662077
skills:[[-1, 0, 5], [1, -1, 2], [1, 1, 4]], reward:11.6, epsilon:0.6316645807259074
